   5.6046816379882334e-05	   6.5034106996709183e-32	
   5.7587445683826334e-05	   5.5337140712995859e-32	
   5.9170424202328447e-05	   4.7089214277008086e-32	
   6.0796916041490714e-05	   4.0073466678175478e-32	
   6.2468117306663216e-05	   3.4105525827406885e-32	
   6.4185256982047197e-05	   2.9028637755215582e-32	
   6.5949597834478077e-05	   2.4709526409509445e-32	
   6.7762437342050818e-05	   2.1034874429168453e-32	
   6.9625108648271625e-05	   1.7908331722004272e-32	
   7.1538981542438628e-05	   1.5247972658585053e-32	
   7.3505463466970390e-05	   1.2984134577436401e-32	
   7.5526000552424692e-05	   1.1057580397363577e-32	
   7.7602078680968147e-05	   9.4179367168828353e-33	
   7.9735224579078094e-05	   8.0223660841770687e-33	
   8.1927006940282418e-05	   6.8343854621638784e-33	
   8.4179037578760180e-05	   5.8231586625464278e-33	
   8.6492972614652633e-05	   4.9621944510082785e-33	
   8.8870513691957970e-05	   4.2291261123077585e-33	
   9.1313409229902066e-05	   3.6049231588039066e-33	
   9.3823455708708399e-05	   3.0733243518849049e-33	
   9.6402498990710272e-05	   2.6205431163255811e-33	
   9.9052435677780162e-05	   2.2348585711674330e-33	
   1.0177521450607053e-04	   1.9062877037707361e-33	
   1.0457283777909413e-04	   1.6263318186103120e-33	
   1.0744736284019804e-04	   1.3877662441767685e-33	
   1.1040090358551200e-04	   1.1844434922774448e-33	
   1.1343563201848673e-04	   1.0111342261652111e-33	
   1.1655377984716206e-04	   8.6337795467390244e-34	
   1.1975764012534246e-04	   7.3739145904813568e-34	
   1.2304956893888536e-04	   6.2994575257537258e-34	
   1.2643198713834221e-04	   5.3829678878066766e-34	
   1.2990738211922690e-04	   4.6010817792005327e-34	
   1.3347830965122084e-04	   3.9338851996668322e-34	
   1.3714739575766018e-04	   3.3644322319217758e-34	
   1.4091733864668584e-04	   2.8783059498932716e-34	
   1.4479091069547788e-04	   2.4632155626581804e-34	
   1.4877096048903336e-04	   2.1086943817231262e-34	
   1.5286041491498662e-04	   1.8058305594600061e-34	
   1.5706228131601215e-04	   1.5470271660704930e-34	
   1.6137964970139307e-04	   1.3258151320049686e-34	
   1.6581569501938239e-04	   1.1366799325583091e-34	
   1.7037367949202762e-04	   9.7492279634827366e-35	
   1.7505695501417496e-04	   8.3653747640408613e-35	
   1.7986896561841798e-04	   7.1810849095731270e-35	
   1.8481325000780388e-04	   6.1672417114938050e-35	
   1.8989344415815980e-04	   5.2990099779256150e-35	
   1.9511328399195163e-04	   4.5552069754058811e-35	
   2.0047660812564242e-04	   3.9177573403395248e-35	
   2.0598736069257193e-04	   3.3712420496856071e-35	
   2.1164959424343189e-04	   2.9024961478015106e-35	
   2.1746747272646992e-04	   2.5002848507380421e-35	
   2.2344527454961353e-04	   2.1550127265787281e-35	
   2.2958739572676769e-04	   1.8584854778734388e-35	
   2.3589835311059882e-04	   1.6037023633722872e-35	
   2.4238278771418110e-04	   1.3846810364519762e-35	
   2.4904546812394931e-04	   1.1963080780792993e-35	
   2.5589129400646865e-04	   1.0342117998914161e-35	
   2.6292529971159957e-04	   8.9465285409157520e-36	
   2.7015265797470620e-04	   7.7443247868340660e-36	
   2.7757868372063247e-04	   6.7081316272202179e-36	
   2.8520883797224331e-04	   5.8145110829263039e-36	
   2.9304873186640522e-04	   5.0433943512724124e-36	
   3.0110413078035823e-04	   4.3775867147552717e-36	
   3.0938095857151421e-04	   3.8023524697593270e-36	
   3.1788530193380100e-04	   3.3050578723514919e-36	
   3.2662341487375542e-04	   2.8748669317100032e-36	
   3.3560172330965451e-04	   2.5024815020123279e-36	
   3.4482682979706896e-04	   2.1799195665575091e-36	
   3.5430551838431515e-04	   1.9003261416256488e-36	
   3.6404475960137518e-04	   1.6578110862861305e-36	
   3.7405171558595212e-04	   1.4473109206605503e-36	
   3.8433374535043160e-04	   1.2644707342495421e-36	
   3.9489841019362443e-04	   1.1055429502798496e-36	
   4.0575347926126860e-04	   9.6730108949311816e-37	
   4.1690693525937904e-04	   8.4696567398610314e-37	
   4.2836698032464401e-04	   7.4214102268528613e-37	
   4.4014204205619737e-04	   6.5076106025448605e-37	
   4.5224077971318455e-04	   5.7104291303974654e-37	
   4.6467209058269468e-04	   5.0144715940538696e-37	
   4.7744511652272973e-04	   4.4064377906747335e-37	
   4.9056925068503875e-04	   3.8748294120942769e-37	
   5.0405414442274100e-04	   3.4096995552860671e-37	
   5.1790971438783349e-04	   3.0024377491518510e-37	
   5.3214614982379101e-04	   2.6455854443488432e-37	
   5.4677392005863677e-04	   2.3326775187105173e-37	
   5.6180378220397416e-04	   2.0581061964484176e-37	
   5.7724678906565842e-04	   1.8170038553352071e-37	
   5.9311429727191135e-04	   1.6051424325073999e-37	
   6.0941797562487571e-04	   1.4188467627898433e-37	
   6.2616981368172854e-04	   1.2549199813353729e-37	
   6.4338213057167648e-04	   1.1105792759520180e-37	
   6.6106758405531875e-04	   9.8340047377494870e-38	
   6.7923917983303528e-04	   8.7127029365734133e-38	
   6.9791028110924053e-04	   7.7234512068019623e-38	
   7.1709461841955161e-04	   6.8501540601215515e-38	
   7.3680629972807743e-04	   6.0787492248198864e-38	
   7.5705982080227481e-04	   5.3969417317018908e-38	
   7.7787007587298525e-04	   4.7939739571287252e-38	
   7.9925236858749654e-04	   4.2604265105920468e-38	
   8.2122242326368921e-04	   3.7880457789344988e-38	
   8.4379639645354063e-04	   3.3695944118250890e-38	
   8.6699088882448091e-04	   2.9987216752271357e-38	
   8.9082295736735975e-04	   2.6698508745458098e-38	
   9.1531012793997471e-04	   2.3780815870502425e-38	
   9.4047040815541300e-04	   2.1191046782956845e-38	
   9.6632230062466203e-04	   1.8891283666544872e-38	
   9.9288481656323660e-04	   1.6848138749248996e-38	
   1.0201774897718339e-03	   1.5032193658056338e-38	
   1.0482203910012913e-03	   1.3417510695142444e-38	
   1.0770341427124037e-03	   1.1981206462327157e-38	
   1.1066399342414758e-03	   1.0703079629247121e-38	
   1.1370595373827357e-03	   9.5652856740699524e-39	
   1.1683153223990929e-03	   8.5520525700510313e-39	
   1.2004302744729983e-03	   7.6494319350994275e-39	
   1.2334280106095069e-03	   6.8450811982213106e-39	
   1.2673327970039833e-03	   6.1280726849450865e-39	
   1.3021695668872155e-03	   5.4887262277083985e-39	
   1.3379639388610464e-03	   4.9184622701930097e-39	
   1.3747422357380415e-03	   4.4096728764038689e-39	
   1.4125315038990025e-03	   3.9556083775202124e-39	
   1.4513595331826072e-03	   3.5502777014141764e-39	
   1.4912548773217669e-03	   3.1883606599570515e-39	
   1.5322468749417438e-03	   2.8651307180341616e-39	
   1.5743656711354771e-03	   2.5763869429864682e-39	
   1.6176422396319795e-03	   2.3183940036236833e-39	
   1.6621084055740863e-03	   2.0878292350482008e-39	
   1.7077968689223509e-03	   1.8817359073850987e-39	
   1.7547412285022464e-03	   1.6974819449157766e-39	
   1.8029760067124077e-03	   1.5327234401811710e-39	
   1.8525366749120419e-03	   1.3853723858463342e-39	
   1.9034596795061982e-03	   1.2535681217860731e-39	
   1.9557824687480812e-03	   1.1356520544878175e-39	
   2.0095435202781178e-03	   1.0301452626673497e-39	
   2.0647823694200027e-03	   9.3572864893029623e-40	
   2.1215396382545859e-03	   8.5122533891799203e-40	
   2.1798570654929170e-03	   7.7558506620851424e-40	
   2.2397775371704701e-03	   7.0787031188621085e-40	
   2.3013451181850973e-03	   6.4724399638747179e-40	
   2.3646050847018966e-03	   5.9295854456897958e-40	
   2.4296039574488327e-03	   5.4434616685411453e-40	
   2.4963895359276051e-03	   5.0081021752786121e-40	
   2.5650109335649159e-03	   4.6181750774032856e-40	
   2.6355186138299711e-03	   4.2689146512910133e-40	
   2.7079644273447939e-03	   3.9560604458969552e-40	
   2.7824016500146410e-03	   3.6758030572390617e-40	
   2.8588850222065598e-03	   3.4247358239324546e-40	
   2.9374707890048885e-03	   3.1998117823787185e-40	
   3.0182167415733030e-03	   2.9983052976454055e-40	
   3.1011822596538497e-03	   2.8177778511768830e-40	
   3.1864283552342034e-03	   2.6560475267595884e-40	
   3.2740177174152493e-03	   2.5111617871194313e-40	
   3.3640147585119939e-03	   2.3813731801559390e-40	
   3.4564856614217256e-03	   2.2651176540609638e-40	
   3.5514984282942431e-03	   2.1609951965899809e-40	
   3.6491229305399293e-03	   2.0677525455331218e-40	
   3.7494309602124584e-03	   1.9842677455484497e-40	
   3.8524962828039456e-03	   1.9095363514325774e-40	
   3.9583946914913213e-03	   1.8426591000415706e-40	
   4.0672040628738663e-03	   1.7828308926048755e-40	
   4.1790044142428501e-03	   1.7293309465890020e-40	
   4.2938779624254169e-03	   1.6815139917163981e-40	
   4.4119091842460146e-03	   1.6388023983776532e-40	
   4.5331848786497536e-03	   1.6006791389748170e-40	
   4.6577942305334897e-03	   1.5666814933895820e-40	
   4.7858288763314482e-03	   1.5363954195522325e-40	
   4.9173829714037271e-03	   1.5094505185410270e-40	
   5.0525532592771896e-03	   1.4855155313314003e-40	
   5.1914391427896490e-03	   1.4642943110571091e-40	
   5.3341427571896721e-03	   1.4455222207099977e-40	
   5.4807690452458322e-03	   1.4289629115948918e-40	
   5.6314258344204943e-03	   1.4144054426628225e-40	
   5.7862239161650623e-03	   1.4016617051038746e-40	
   5.9452771273948374e-03	   1.3905641204516081e-40	
   6.1087024342035261e-03	   1.3809635838243787e-40	
   6.2766200178789137e-03	   1.3727276269972942e-40	
   6.4491533632829376e-03	   1.3657387787332903e-40	
   6.6264293496611582e-03	   1.3598931022235846e-40	
   6.8085783439485017e-03	   1.3550988916860814e-40	
   6.9957342966397006e-03	   1.3512755121240444e-40	
   7.1880348402951688e-03	   1.3483523680019396e-40	
   7.3856213907545192e-03	   1.3462679881768190e-40	
   7.5886392511323357e-03	   1.3449692158407774e-40	
   7.7972377186726009e-03	   1.3444104935141153e-40	
   8.0115701945403430e-03	   1.3445532342860793e-40	
   8.2317942966312445e-03	   1.3453652715489726e-40	
   8.4580719754822741e-03	   1.3468203804296527e-40	
   8.6905696333683929e-03	   1.3488978649984813e-40	
   8.9294582466730929e-03	   1.3515822061386201e-40	
   9.1749134916226972e-03	   1.3548627657089299e-40	
   9.4271158734767855e-03	   1.3587335433276732e-40	
   9.6862508592699785e-03	   1.3631929827690637e-40	
   9.9525090142024066e-03	   1.3682438255906626e-40	
   1.0226086141779465e-02	   1.3738930102246509e-40	
   1.0507183427803678e-02	   1.3801516153658059e-40	
   1.0796007588324587e-02	   1.3870348470931589e-40	
   1.1092771021655741e-02	   1.3945620697752529e-40	
   1.1397691964570147e-02	   1.4027568814472317e-40	
   1.1710994652789325e-02	   1.4116472350195884e-40	
   1.2032909485884018e-02	   1.4212656074039476e-40	
   1.2363673196707628e-02	   1.4316492194301424e-40	
   1.2703529025487081e-02	   1.4428403103076688e-40	
   1.3052726898699289e-02	   1.4548864713691245e-40	
   1.3411523612864348e-02	   1.4678410449563095e-40	
   1.3780183023391228e-02	   1.4817635955981279e-40	
   1.4158976238614233e-02	   1.4967204621259313e-40	
   1.4548181819163243e-02	   1.5127854011202700e-40	
   1.4948085982814439e-02	   1.5300403341420586e-40	
   1.5358982814971792e-02	   1.5485762136400890e-40	
   1.5781174484934535e-02	   1.5684940253311443e-40	
   1.6214971468109345e-02	   1.5899059483265931e-40	
   1.6660692774330618e-02	   1.6129366984607184e-40	
   1.7118666182457241e-02	   1.6377250853272807e-40	
   1.7589228481417661e-02	   1.6644258196578738e-40	
   1.8072725717880947e-02	   1.6932116151372274e-40	
   1.8569513450736083e-02	   1.7242756378750229e-40	
   1.9079957012566248e-02	   1.7578343679534478e-40	
   1.9604431778310526e-02	   1.7941309512727573e-40	
   2.0143323441311006e-02	   1.8334391369930124e-40	
   2.0697028296947462e-02	   1.8760679170785453e-40	
   2.1265953534069064e-02	   1.9223670108962809e-40	
   2.1850517534436793e-02	   1.9727333709205768e-40	
   2.2451150180397016e-02	   2.0276189271942330e-40	
   2.3068293171012721e-02	   2.0875398406712529e-40	
   2.3702400346884180e-02	   2.1530876020163783e-40	
   2.4353938023898954e-02	   2.2249423968922564e-40	
   2.5023385336155640e-02	   2.3038892664816209e-40	
   2.5711234588314088e-02	   2.3908377298164414e-40	
   2.6417991617631344e-02	   2.4868457113347500e-40	
   2.7144176165949066e-02	   2.5931488445148628e-40	
   2.7890322261906270e-02	   2.7111965153221507e-40	
   2.8656978613658620e-02	   2.8426963864742713e-40	
   2.9444709012392732e-02	   2.9896696287736739e-40	
   3.0254092746932186e-02	   3.1545197073661779e-40	
   3.1085725029740951e-02	   3.3401183608919451e-40	
   3.1940217434636133e-02	   3.5499134019460887e-40	
   3.2818198346533323e-02	   3.7880641795936099e-40	
   3.3720313423554291e-02	   4.0596119673924017e-40	
   3.4647226071837220e-02	   4.3706940810035618e-40	
   3.5599617933399032e-02	   4.7288119168884486e-40	
   3.6578189387407457e-02	   5.1431636937245120e-40	
   3.7583660065233171e-02	   5.6250510751500953e-40	
   3.8616769379658994e-02	   6.1883621861700939e-40	
   3.9678277068636400e-02	   6.8501161207965013e-40	
   4.0768963753989189e-02	   7.6310149946511225e-40	
   4.1889631515474687e-02	   8.5558689438520460e-40	
   4.3041104480624606e-02	   9.6536027354477834e-40	
   4.4224229430800496e-02	   1.0956266680245466e-39	
   4.5439876423907719e-02	   1.2495996298584178e-39	
   4.6688939434226973e-02	   1.4298179576769245e-39	
   4.7972337009834110e-02	   1.6368420698723963e-39	
   4.9291012948090553e-02	   1.8671135811151435e-39	
   5.0645936989702475e-02	   2.1100947125966836e-39	
   5.2038105531858059e-02	   2.3457426008519742e-39	
   5.3468542360967375e-02	   2.5448196162324757e-39	
   5.4938299405544996e-02	   2.6750137317796748e-39	
   5.6448457509786804e-02	   2.7127008385455912e-39	
   5.8000127228412093e-02	   2.6539207468679188e-39	
   5.9594449643353926e-02	   2.5160455758092658e-39	
   6.1232597202898836e-02	   2.3288797601046868e-39	
   6.2915774583893608e-02	   2.1226102558308743e-39	
   6.4645219577652110e-02	   1.9200907803921738e-39	
   6.6422204000213772e-02	   1.7350629592312897e-39	
   6.8248034627624882e-02	   1.5739068998848160e-39	
   7.0124054156927684e-02	   1.4382961272990313e-39	
   7.2051642193565885e-02	   1.3274177199173028e-39	
   7.4032216265932718e-02	   1.2394458725199049e-39	
   7.6067232867806200e-02	   1.1723986020323947e-39	
   7.8158188529440176e-02	   1.1245959465455837e-39	
   8.0306620918097052e-02	   1.0948988410893296e-39	
   8.2514109968832003e-02	   1.0828492589307768e-39	
   8.4782279046361902e-02	   1.0887881774019177e-39	
   8.7112796138870074e-02	   1.1140024070387482e-39	
   8.9507375084628277e-02	   1.1609398161235640e-39	
   9.1967776832335535e-02	   1.2335287324465517e-39	
   9.4495810736101429e-02	   1.3376321723225679e-39	
   9.7093335886026616e-02	   1.4816410873439442e-39	
   9.9762262475358965e-02	   1.6771118809879434e-39	
   1.0250455320522922e-01	   1.9390543027786055e-39	
   1.0532222472800187e-01	   2.2846985858294207e-39	
   1.0821734913030039e-01	   2.7279101629483463e-39	
   1.1119205545679788e-01	   3.2641938053330119e-39	
   1.1424853127589563e-01	   3.8431312657912560e-39	
   1.1738902428843696e-01	   4.3447534452282324e-39	
   1.2061584398064477e-01	   4.6125548261690055e-39	
   1.2393136332249317e-01	   4.5653525474709239e-39	
   1.2733802051276488e-01	   4.2707676666598885e-39	
   1.3083832077207833e-01	   3.8773123717524349e-39	
   1.3443483818520013e-01	   3.5083397407768030e-39	
   1.3813021759400151e-01	   3.2281496624443606e-39	
   1.4192717654244738e-01	   3.0610170941587624e-39	
   1.4582850727504923e-01	   3.0168422413123309e-39	
   1.4983707879025476e-01	   3.1082621423253665e-39	
   1.5395583895027878e-01	   3.3614892400268936e-39	
   1.5818781664893039e-01	   3.8249442818735468e-39	
   1.6253612403903114e-01	   4.5745234833166034e-39	
   1.6700395882105989e-01	   5.6974527679693078e-39	
   1.7159460659470821e-01	   7.1928075933015831e-39	
   1.7631144327507781e-01	   8.7117537104000887e-39	
   1.8115793757529189e-01	   9.4466986362455821e-39	
   1.8613765355735315e-01	   8.9483708692427851e-39	
   1.9125425325311712e-01	   7.7949137033585253e-39	
   1.9651149935731230e-01	   6.7370887432763464e-39	
   2.0191325799458842e-01	   6.0941243059796857e-39	
   2.0746350156262322e-01	   5.9350563325194192e-39	
   2.1316631165338398e-01	   6.3124909587980611e-39	
   2.1902588205468815e-01	   7.3760229254089144e-39	
   2.2504652183426990e-01	   9.4037591482362629e-39	
   2.3123265850862704e-01	   1.2545440443268257e-38	
   2.3758884129896951e-01	   1.5641553699372884e-38	
   2.4411974447666865e-01	   1.5870606836691280e-38	
   2.5083017080067077e-01	   1.3400006613981318e-38	
   2.5772505504939502e-01	   1.1018008859356618e-38	
   2.6480946764971897e-01	   9.8836079856190642e-39	
   2.7208861840571869e-01	   1.0149133510658327e-38	
   2.7956786032990316e-01	   1.2116922647356930e-38	
   2.8725269357976768e-01	   1.6504499300195373e-38	
   2.9514876950255142e-01	   2.2775615289420259e-38	
   3.0326189479117821e-01	   2.4610076866518813e-38	
   3.1159803575444217e-01	   1.9899049678117238e-38	
   3.2016332270456760e-01	   1.5782272906598709e-38	
   3.2896405446537796e-01	   1.4704979156576577e-38	
   3.3800670300438662e-01	   1.7020068578038501e-38	
   3.4729791819221256e-01	   2.4076652808060849e-38	
   3.5684453269283073e-01	   3.4199111877520136e-38	
   3.6665356698824086e-01	   3.2712200307548279e-38	
   3.7673223454125526e-01	   2.4065924952255994e-38	
   3.8708794710020972e-01	   2.0510236524491533e-38	
   3.9772832014948373e-01	   2.3402268903653167e-38	
   4.0866117850985006e-01	   3.5031558325773813e-38	
   4.1989456209276849e-01	   4.8224621571399135e-38	
   4.3143673181285014e-01	   3.8014137938491628e-38	
   4.4329617566285423e-01	   2.8149907154755505e-38	
   4.5548161495566825e-01	   2.9424365615841483e-38	
   4.6800201073786868e-01	   4.4798734793902862e-38	
   4.8086657037958774e-01	   6.2812587443103726e-38	
   4.9408475434551524e-01	   4.5068819077371412e-38	
   5.0766628315202744e-01	   3.5075877659410405e-38	
   5.2162114451555608e-01	   4.4553386835188654e-38	
   5.3595960069744786e-01	   7.5420448694090394e-38	
   5.5069219605073172e-01	   6.3307060307564266e-38	
   5.6582976477432534e-01	   4.4177793867157990e-38	
   5.8138343888038868e-01	   5.4985215522598704e-38	
   5.9736465638069913e-01	   9.5698876547732513e-38	
   6.1378516969804220e-01	   6.9982949295650758e-38	
   6.3065705430882391e-01	   5.3887213746845858e-38	
   6.4799271762325272e-01	   8.5985916487482983e-38	
   6.6580490810961601e-01	   1.0895159521527635e-37	
   6.8410672466938061e-01	   6.5880836107219568e-38	
   7.0291162626998582e-01	   8.4465997941434391e-38	
   7.2223344184242544e-01	   1.3867097681784694e-37	
   7.4208638045091080e-01	   8.0200730436618960e-38	
   7.6248504174205922e-01	   9.8127062737182740e-38	
   7.8344442668133363e-01	   1.5952017995477356e-37	
   8.0497994858459221e-01	   9.0022148931450155e-38	
   8.2710744445288398e-01	   1.3600846319198300e-37	
   8.4984318661881608e-01	   1.5397080589143503e-37	
   8.7320389471306137e-01	   1.0513679105347132e-37	
   8.9720674795979560e-01	   2.1527966604943221e-37	
   9.2186939781013244e-01	   1.2394361571150383e-37	
   9.4720998092281383e-01	   1.7952367145832730e-37	
   9.7324713250171657e-01	   1.7747745344186402e-37	
   1.0000000000000000e+00	   1.5738257715950905e-37	
