0.9000000000000000222045	0.2999999999999999888978	-142.010633	-142.233776	0.000000	1.000000
0.8897088359088920483941	0.4143189650349831110177	-94.018233	-94.241376	0.849000	1.000000
0.9603447566368440435625	0.4670111844221022656676	-82.609599	-82.832743	0.849000	1.000000
0.9697852388530097123009	0.4691744808383342957292	-82.080854	-82.303997	0.849000	1.000000
0.9674265008603322169023	0.4785070167984214473123	-81.583838	-81.806981	0.849000	1.000000
0.9843134879976535023260	0.5111128309501309363583	-79.823902	-80.047046	0.849000	1.000000
1.0100731981761443822876	0.4853876071327429264635	-80.071870	-80.295014	0.849000	1.000000
1.0415330366224346825277	0.4643702933544816002787	-80.877275	-81.100419	0.849000	1.000000
1.0456206030950176977257	0.4565022010249124018166	-81.443177	-81.666321	0.849000	1.000000
1.0741682079791901038845	0.4573319973599802024111	-81.482445	-81.705588	0.849000	1.000000
1.0250376183951068753686	0.4747493476762104647193	-80.375713	-80.598857	0.849000	1.000000
1.0383273426863965926970	0.4692076385580314368262	-80.579382	-80.802525	0.849000	1.000000
1.0820888822345273716508	0.4588639783287941087409	-81.460761	-81.683905	0.849000	1.000000
1.0365367677677790325674	0.4833351662829769024299	-79.837146	-80.060289	0.849000	1.000000
1.0839066451639585153544	0.4941772654727574765054	-79.569261	-79.792405	0.849000	1.000000
1.1045952161327337037733	0.5569469573480828605838	-79.388560	-79.611704	0.849000	1.000000
1.1178984630702040181660	0.5479453335215827003424	-79.552640	-79.775784	0.849000	1.000000
1.0956503468223384167857	0.5389479039087061718050	-79.096432	-79.319576	0.849000	1.000000
1.1030142069384605285620	0.5696126321468623077138	-79.578307	-79.801450	0.849000	1.000000
1.0933406692269851401278	0.5671817435413863961458	-79.391984	-79.615128	0.849000	1.000000
1.1226212507888286840085	0.5367412540988598657066	-79.624787	-79.847930	0.849000	1.000000
1.0953710588287521865425	0.5365440809549171241599	-79.087405	-79.310549	0.849000	1.000000
1.0649818099713665997541	0.5163749435837207135691	-78.893609	-79.116753	0.849000	1.000000
1.0680263552723046061033	0.5155692424484082936331	-78.920595	-79.143738	0.849000	1.000000
1.0564465190064193933495	0.5490869075598800996829	-78.848603	-79.071747	0.849000	1.000000
